postal_code,zip_emb_0,zip_emb_1,zip_emb_2,zip_emb_3,zip_emb_4,zip_emb_5,zip_emb_6,zip_emb_7,zip_emb_8,zip_emb_9,zip_emb_10,zip_emb_11,zip_emb_12,zip_emb_13,zip_emb_14,zip_emb_15,zip_emb_16,zip_emb_17,zip_emb_18,zip_emb_19,zip_emb_20,zip_emb_21,zip_emb_22,zip_emb_23,zip_emb_24,zip_emb_25,zip_emb_26,zip_emb_27,zip_emb_28,zip_emb_29,zip_emb_30,zip_emb_31
93106,-0.13174385,-0.711636,-0.5939794,-0.9594532,0.24956119,-0.524053,0.09380095,0.7991451,-0.72030705,-0.09336312,-0.24651486,-0.7127825,0.07913907,-0.23094898,-0.023628734,-0.089124426,-0.082871094,0.13767663,-0.4254794,0.0013633668,0.48407295,-0.40646264,-0.1111467,-0.15279247,0.3918336,-0.83496875,-0.110728934,-0.026215203,-0.5672563,0.62868565,0.051423438,-1.1519759
93108,-0.15551236,-0.8432479,-0.508774,-0.24727698,0.4277509,-0.40097618,0.11285217,0.4880027,-0.9003481,0.027983382,0.14348821,-0.5004971,-0.17235342,-0.5414833,-0.45110285,-0.036516473,-0.051659487,0.0503929,-0.9979564,-0.30089575,0.7160416,-0.18374215,-0.12819155,-0.67863244,0.5080532,-1.0637462,0.08943637,0.32135525,-1.0815798,1.0008825,-0.07449846,-0.8142262
93109,-0.13242848,-0.89230907,-0.4248994,-0.21580909,0.42536104,-0.32673877,0.1371254,0.5626912,-0.89324015,0.12717153,0.15292408,-0.49873495,-0.26200804,-0.510248,-0.47836375,-0.09244068,-0.051246785,0.017750474,-0.9723072,-0.36523122,0.6959231,-0.1549819,-0.14946897,-0.70432824,0.5223845,-1.0719085,0.18297988,0.24334818,-1.0813895,1.0700833,-0.05672438,-0.89847434
93110,-0.12669021,-0.8407887,-0.44796836,-0.39637342,0.34159192,-0.39306912,0.11462706,0.60993475,-0.831887,0.059178054,0.06702204,-0.55925614,-0.1854477,-0.4552292,-0.34241396,-0.07623026,-0.080431476,0.0592525,-0.8378594,-0.27310848,0.64341706,-0.22070286,-0.15972035,-0.5543283,0.48353672,-0.9891502,0.11643496,0.19029978,-0.9528218,0.94395983,-0.015064731,-0.9090694
93111,-0.12486218,-0.7439394,-0.53321165,-0.7302972,0.2760843,-0.4936003,0.0851611,0.7053012,-0.7668413,-0.04197623,-0.10845813,-0.6527247,-0.021540612,-0.329628,-0.13957685,-0.0717697,-0.08866148,0.11843832,-0.59800696,-0.1089357,0.5552769,-0.33543622,-0.12660818,-0.29401195,0.42278653,-0.8849355,-0.03335324,0.06163037,-0.7176537,0.7454627,0.020325162,-1.0328505
93117,-0.13174385,-0.711636,-0.5939794,-0.9594531,0.24956119,-0.524053,0.09380095,0.7991451,-0.72030705,-0.09336312,-0.24651486,-0.7127825,0.07913907,-0.23094898,-0.023628734,-0.08912444,-0.082871094,0.13767664,-0.4254794,0.0013633817,0.48407295,-0.40646264,-0.1111467,-0.1527925,0.3918336,-0.83496875,-0.110728934,-0.02621521,-0.5672563,0.62868565,0.051423438,-1.1519759
93118,-0.12311562,-0.76980674,-0.5893598,-0.89009273,0.27595583,-0.5352456,0.084285595,0.80929947,-0.77080905,-0.066837534,-0.18620056,-0.71404904,0.025591617,-0.2848686,-0.08705629,-0.103437245,-0.09608188,0.13287878,-0.52004606,-0.07169269,0.55039,-0.37963653,-0.13724567,-0.23496504,0.41627267,-0.90619546,-0.060706235,-0.0048025846,-0.66426307,0.7243622,0.051067732,-1.1683097
93121,-0.13242848,-0.89230907,-0.4248994,-0.21580909,0.42536104,-0.32673874,0.1371254,0.5626912,-0.89324015,0.12717153,0.15292408,-0.49873495,-0.262008,-0.510248,-0.4783637,-0.09244068,-0.051246785,0.017750474,-0.9723072,-0.36523122,0.6959231,-0.1549819,-0.14946897,-0.70432824,0.5223845,-1.0719085,0.18297988,0.24334818,-1.0813895,1.0700833,-0.056724384,-0.89847434
93190,-0.13904113,-0.84210986,-0.40871257,-0.21983702,0.40862718,-0.2972105,0.14823657,0.5277598,-0.8517751,0.120860726,0.12674575,-0.4770844,-0.23705277,-0.4764311,-0.44890106,-0.07706225,-0.035709806,0.013047466,-0.91627645,-0.32127583,0.64266473,-0.16017678,-0.1251788,-0.661693,0.50554174,-1.0110415,0.15723523,0.23958912,-1.0198022,1.0064322,-0.065310135,-0.85429114
93199,-0.13360998,-0.6297611,-0.5808039,-0.97901976,0.24980167,-0.49597543,0.0961923,0.7574452,-0.6836068,-0.08690488,-0.27893025,-0.68671244,0.11887406,-0.17570218,0.01723779,-0.08127265,-0.050976768,0.13569312,-0.33716297,0.052637234,0.41932258,-0.4165862,-0.062983766,-0.07765807,0.36384612,-0.7559969,-0.15873057,-0.074279405,-0.47009355,0.552229,0.023527332,-1.141845
93642,-0.021658346,-0.5098746,0.03386196,-0.18102926,0.1580213,0.1526226,0.13553554,0.5365968,-0.47619414,0.29963285,-0.2729848,-0.3966835,-0.10339067,0.07855064,-0.19696048,-0.13827318,0.16034666,-0.019684507,-0.38739526,0.026253372,0.054015927,-0.09405344,0.05122292,-0.34286195,0.47882882,-0.52170867,0.052762702,-0.12593731,-0.4374247,0.854561,-0.07130833,-0.7268199
L3 5TB,0.30630025,-0.09975429,-0.20925488,-0.2468521,0.14844339,0.042682644,-0.02181673,0.05028529,-0.109509125,-0.1932138,0.11070678,0.06581436,0.07461147,0.18862842,-0.19155514,-0.044839203,-0.36595875,-0.25136206,-0.06475498,-0.02866219,0.028159268,-0.040756524,-0.085012406,0.04130031,-0.1087966,-0.2232947,0.29078943,0.27611127,-0.24402456,-0.092419766,0.4650253,-0.1120653
T4X 1E4,0.038929805,-0.23132011,0.33863586,0.51586926,-0.24742663,0.07795545,-0.11492854,-0.22429523,0.03599523,0.1519476,0.23682259,-0.32390773,-0.02404793,-0.15152533,0.12908006,0.31593096,0.0018893853,-0.0028682817,-0.1484329,-0.12997444,0.3357356,-0.19403286,-0.15896623,-0.082886085,0.2258681,0.02728187,-0.12839223,-0.33015087,-0.06498718,0.2514518,-0.21556693,0.12960503
T4X 1E5,0.038929805,-0.2313201,0.33863586,0.51586926,-0.24742663,0.07795545,-0.11492854,-0.22429523,0.03599523,0.1519476,0.23682259,-0.32390773,-0.02404793,-0.15152533,0.12908006,0.31593096,0.0018893853,-0.0028682817,-0.1484329,-0.12997444,0.3357356,-0.19403286,-0.15896626,-0.082886085,0.2258681,0.027281865,-0.12839223,-0.33015087,-0.06498719,0.2514518,-0.21556693,0.12960503
T4X 1E6,0.038929805,-0.23132011,0.33863586,0.51586926,-0.24742663,0.07795545,-0.11492854,-0.22429523,0.03599523,0.1519476,0.23682259,-0.32390776,-0.02404793,-0.15152533,0.12908006,0.31593093,0.0018893853,-0.0028682854,-0.1484329,-0.12997444,0.3357356,-0.19403286,-0.15896626,-0.082886085,0.2258681,0.02728187,-0.12839223,-0.33015087,-0.06498718,0.2514518,-0.21556693,0.12960503
T5A 0A4,-0.16770521,-0.04520565,0.1703162,-0.12915331,-0.10257168,0.04834388,0.12840211,-0.015162542,-0.16362292,0.2587678,-0.1049342,-0.30407012,0.021909166,-0.00535262,0.21028683,0.27981865,0.24778739,0.109830596,0.02385167,0.2904474,-0.11522,-0.25617462,0.14156257,0.1796382,0.28780085,0.16851456,-0.21155609,-0.23849052,0.07182661,0.22365105,-0.24632451,-0.16715397
T5A 0J8,-0.16960868,-0.05326115,0.18600929,-0.10031904,-0.11440356,0.05226235,0.11913106,-0.021119118,-0.15277451,0.26701638,-0.093441665,-0.313424,0.02077724,-0.015848998,0.21616665,0.29548854,0.25952494,0.115280546,0.0044727847,0.2960107,-0.10665715,-0.257858,0.12537464,0.17204404,0.30080685,0.16808888,-0.20970742,-0.24458894,0.0679401,0.2344527,-0.25560266,-0.1544639
T5A 1B1,-0.16734439,-0.059847157,0.18943535,-0.08695291,-0.117788464,0.055947836,0.11356357,-0.025697377,-0.14636199,0.26627243,-0.085645206,-0.31556654,0.019993756,-0.02327938,0.21608326,0.30282897,0.2616133,0.11576593,-0.004570596,0.29642522,-0.10169533,-0.25732094,0.11700572,0.16631924,0.3051058,0.16541404,-0.20788467,-0.24314743,0.06392506,0.2360298,-0.25737864,-0.14602132
T5A 1C5,-0.18040048,-0.026483748,0.1541251,-0.1825404,-0.08520602,0.039334394,0.15274966,-0.00033322582,-0.19175872,0.26387802,-0.13366887,-0.2980485,0.024767296,0.018531183,0.21269046,0.2605282,0.24858925,0.11041176,0.060298104,0.29276884,-0.13677834,-0.259285,0.1778429,0.20088394,0.27708763,0.18355566,-0.22539416,-0.24484695,0.08894761,0.21946749,-0.24668479,-0.2012161
T5A 2L9,-0.18160795,-0.023711443,0.15229657,-0.1887005,-0.08342905,0.037737794,0.1554564,0.0016356617,-0.19481112,0.26431352,-0.13738737,-0.29722816,0.025142701,0.02182266,0.21288833,0.25752056,0.24785657,0.11023644,0.06478486,0.2926982,-0.13904728,-0.2596458,0.18192011,0.20353761,0.27516234,0.18510106,-0.2267187,-0.24550113,0.09093508,0.21877834,-0.24611399,-0.20519453
T5A 3L4,-0.1796898,-0.028593652,0.15641233,-0.17657846,-0.087164044,0.0404491,0.15032732,-0.0019537564,-0.18910296,0.2641117,-0.13056225,-0.29909062,0.024475029,0.015845453,0.21293478,0.26333043,0.24968506,0.110833436,0.056029655,0.2931551,-0.13464476,-0.2591712,0.1741262,0.19869056,0.2790389,0.18248928,-0.22426346,-0.24477704,0.08729802,0.2206934,-0.2476117,-0.19775544
T5A 4L2,-0.17110184,-0.03797429,0.1622407,-0.1513591,-0.09479168,0.04489902,0.13770445,-0.009430595,-0.17454663,0.25852075,-0.115739666,-0.30021793,0.022986589,0.0039683245,0.20967093,0.27078873,0.24575049,0.108960055,0.03855118,0.2901646,-0.123631,-0.25668815,0.15580077,0.18760054,0.28209788,0.17299186,-0.2158243,-0.2390568,0.077570945,0.22021338,-0.24455851,-0.1799961
T5A 4N2,-0.17957574,-0.022808094,0.1616673,-0.16989005,-0.08844879,0.039024565,0.14660528,-0.0033199047,-0.18820326,0.2647372,-0.13085629,-0.29649955,0.024522826,0.018790534,0.21076204,0.26016468,0.24760298,0.11032219,0.050485253,0.2912811,-0.13017017,-0.25752348,0.17347614,0.19814444,0.27650642,0.1794216,-0.21929082,-0.24599561,0.08626424,0.22241694,-0.24467275,-0.19688183
T5A 4N3,-0.17031756,-0.03912175,0.16340148,-0.14780518,-0.096027985,0.04542574,0.13610666,-0.010369664,-0.17266893,0.25828737,-0.11390822,-0.30067623,0.022798,0.0024649687,0.20959634,0.27203858,0.24571347,0.10894853,0.0361632,0.29002059,-0.122214556,-0.25651708,0.15339965,0.18623796,0.2827915,0.17206413,-0.21495214,-0.23872839,0.076504156,0.22054663,-0.24456689,-0.1777764
T5A 4V9,-0.17707346,-0.030126508,0.15574025,-0.17353228,-0.08749497,0.041261416,0.14801864,-0.0032810406,-0.1865672,0.26124293,-0.12804365,-0.2980861,0.024266941,0.013910949,0.21103288,0.2632503,0.24691081,0.10953325,0.053812727,0.29156035,-0.1327115,-0.25819433,0.1713402,0.19663194,0.27808145,0.17983162,-0.22219227,-0.24224141,0.08506131,0.21896139,-0.24538356,-0.19461438
T5A 4Z8,-0.17864619,-0.025240283,0.15089494,-0.18676648,-0.08328259,0.038655903,0.1534375,0.00039898348,-0.1926033,0.2607607,-0.1348074,-0.29566854,0.024823448,0.020058934,0.21058792,0.25696692,0.24443984,0.10865895,0.06295257,0.29077882,-0.13758951,-0.25843275,0.17950684,0.20147285,0.27373412,0.18230471,-0.22449107,-0.24228032,0.08851366,0.21637988,-0.24348685,-0.20201278
T5A 5A1,-0.18160795,-0.023711443,0.15229657,-0.1887005,-0.08342905,0.037737794,0.1554564,0.0016356618,-0.19481112,0.26431352,-0.13738737,-0.29722816,0.025142701,0.02182266,0.21288833,0.25752056,0.24785657,0.11023644,0.06478486,0.2926982,-0.13904728,-0.2596458,0.18192013,0.20353761,0.27516234,0.18510106,-0.2267187,-0.24550113,0.09093508,0.21877834,-0.24611399,-0.20519453
T5A 5C5,-0.17995691,-0.026446678,0.1534572,-0.18310928,-0.08484652,0.03933844,0.15275717,-0.00032114517,-0.1917118,0.26319402,-0.13373327,-0.29760295,0.024781665,0.018607851,0.2122128,0.25999174,0.24780414,0.1100263,0.06076006,0.2923099,-0.1368039,-0.25908348,0.17802027,0.20086437,0.27648592,0.18320593,-0.22521555,-0.24430922,0.08884824,0.21880987,-0.24600875,-0.20125777
T5A 5C9,-0.17298037,-0.0067169648,0.15438208,-0.18519801,-0.084665775,0.028424935,0.14870997,0.0024681939,-0.19231571,0.25594193,-0.14158757,-0.28596005,0.026355406,0.03384125,0.20415345,0.23768061,0.22749779,0.1026856,0.06183538,0.28243124,-0.13085113,-0.25491855,0.18128647,0.20462428,0.25758436,0.17455122,-0.21194181,-0.23940521,0.08628773,0.21296841,-0.22903535,-0.20295285
T5A 5J6,-0.18157965,-0.022373393,0.15065643,-0.19228324,-0.08227413,0.03692219,0.15677397,0.0025894083,-0.19609855,0.26371634,-0.13922891,-0.29634893,0.025310928,0.023523262,0.21248668,0.2554161,0.24647042,0.10967315,0.067544736,0.29206878,-0.14016542,-0.25958654,0.18396154,0.20476809,0.2734731,0.18541461,-0.22715,-0.24516213,0.09178993,0.21758668,-0.24498713,-0.20705697
T5B 0G1,-0.16709694,-0.086754486,0.21606252,-0.017839804,-0.13633247,0.07319395,0.08697992,-0.047184743,-0.12262136,0.2733652,-0.052100435,-0.3302446,0.017472692,-0.056892093,0.22114384,0.3424815,0.28455722,0.12417788,-0.05505427,0.30607447,-0.0775299,-0.25802815,0.08097301,0.14181477,0.33368444,0.15880951,-0.20154063,-0.2456795,0.04716607,0.255202,-0.27740848,-0.10988045
T5B 0G4,-0.16698286,-0.086853415,0.21689193,-0.016281635,-0.13698396,0.073218554,0.08622049,-0.047463413,-0.12214584,0.27349868,-0.051409222,-0.3304274,0.017463513,-0.057369847,0.22118819,0.34282598,0.28474498,0.12437495,-0.056492366,0.30619988,-0.07686267,-0.2580278,0.08000998,0.1413685,0.33414638,0.15835609,-0.20092255,-0.24576423,0.046621032,0.2556848,-0.27760923,-0.10908273
T5B 0R8,-0.17024276,-0.08383535,0.2158442,-0.025089622,-0.1356792,0.07115976,0.09160741,-0.043777153,-0.1255488,0.27713412,-0.05725286,-0.33166587,0.017690696,-0.05265202,0.22350043,0.34057373,0.28668833,0.12537178,-0.048355527,0.30732995,-0.08145256,-0.25921434,0.085578136,0.14595516,0.33341846,0.16242826,-0.20490158,-0.24965616,0.051805664,0.25605747,-0.27831447,-0.11616894
T5B 0S4,-0.17128982,-0.08396971,0.21864772,-0.020932049,-0.13723274,0.07138202,0.090237916,-0.044618182,-0.124991894,0.2789142,-0.056174636,-0.33286062,0.017798765,-0.05370463,0.22454184,0.3426336,0.2890392,0.12650728,-0.051690787,0.3087182,-0.08002381,-0.25972506,0.08403123,0.14530928,0.33553004,0.16265611,-0.20455763,-0.25106966,0.051221132,0.25853014,-0.2803834,-0.11501397
T5B 0S9,-0.17176741,-0.08394894,0.21909602,-0.020757124,-0.13743718,0.071381256,0.09039452,-0.04454892,-0.12510474,0.27959943,-0.056286022,-0.33324617,0.017798161,-0.05370466,0.22498,0.34307605,0.28983155,0.12686783,-0.051746145,0.30913094,-0.080114864,-0.25993294,0.08407486,0.14547889,0.33607063,0.16305763,-0.20488374,-0.25169945,0.051513433,0.25906536,-0.28093722,-0.11527826
T5B 0T3,-0.17277941,-0.08407654,0.22070543,-0.018785745,-0.13821489,0.07152655,0.09000041,-0.04488526,-0.12500978,0.2809783,-0.055990413,-0.3342501,0.017870665,-0.054144803,0.22579281,0.3444727,0.29159516,0.12771785,-0.053214677,0.3101925,-0.07963116,-0.26031816,0.08350957,0.14535804,0.33746192,0.16359691,-0.20517501,-0.25288206,0.051560935,0.26062933,-0.28233707,-0.11510502
T5B 0T9,-0.1724065,-0.08471312,0.22075379,-0.01778394,-0.1383528,0.07195107,0.089355946,-0.04534179,-0.12458049,0.28054762,-0.055102997,-0.33415416,0.01778515,-0.054970045,0.22550069,0.3449397,0.29154485,0.12769832,-0.05426941,0.3100809,-0.07914074,-0.2601711,0.08276326,0.14471683,0.33780354,0.16304658,-0.20476347,-0.25245494,0.050930675,0.26056662,-0.28234515,-0.11423537
T5B 0V1,-0.1724065,-0.08471312,0.22075379,-0.01778394,-0.1383528,0.07195107,0.089355946,-0.04534179,-0.12458049,0.28054762,-0.055102997,-0.33415416,0.01778515,-0.054970045,0.22550069,0.3449397,0.29154485,0.12769832,-0.05426941,0.3100809,-0.07914074,-0.2601711,0.08276326,0.14471683,0.33780354,0.16304658,-0.20476347,-0.25245494,0.05093068,0.26056662,-0.28234515,-0.11423537
T5B 3C2,-0.17128982,-0.08396971,0.21864772,-0.020932049,-0.13723274,0.07138202,0.090237916,-0.044618182,-0.124991894,0.2789142,-0.056174636,-0.33286062,0.017798765,-0.05370463,0.22454184,0.3426336,0.2890392,0.12650728,-0.051690787,0.3087182,-0.08002381,-0.25972506,0.08403123,0.14530928,0.33553004,0.16265611,-0.20455763,-0.25106966,0.051221132,0.25853014,-0.2803834,-0.11501397
T5B 3K1,-0.17117013,-0.0839095,0.21848656,-0.02123326,-0.13718407,0.07130867,0.09031423,-0.04449954,-0.12498018,0.2787913,-0.056241892,-0.3327606,0.017774288,-0.053605158,0.22445299,0.34240162,0.2888012,0.12642327,-0.051468678,0.3085882,-0.08011529,-0.259694,0.08406414,0.14537165,0.3353622,0.1625796,-0.20450625,-0.2509992,0.05125218,0.25835532,-0.28015846,-0.115095586
T5B 3M9,-0.17176741,-0.08394894,0.21909602,-0.020757124,-0.13743718,0.071381256,0.09039452,-0.04454892,-0.12510474,0.27959943,-0.056286022,-0.33324617,0.017798161,-0.05370466,0.22498,0.34307605,0.28983155,0.12686783,-0.051746145,0.30913094,-0.080114864,-0.25993294,0.08407486,0.14547889,0.33607063,0.16305763,-0.20488374,-0.25169945,0.051513433,0.25906536,-0.28093722,-0.11527826
T5B 3Z3,-0.17247052,-0.08336508,0.21973889,-0.021001488,-0.13772468,0.07102056,0.090733826,-0.04414414,-0.12547429,0.28053737,-0.05676815,-0.33367407,0.017831702,-0.053231526,0.22549991,0.3430888,0.29054564,0.12736805,-0.051696725,0.3096758,-0.080427125,-0.26023808,0.08430173,0.14597565,0.33649594,0.16356725,-0.20517504,-0.25261483,0.05194703,0.25981802,-0.2814201,-0.1159907
T5B 4H2,-0.1741026,-0.07687932,0.209105,-0.046926335,-0.1297524,0.06725372,0.101795904,-0.037075542,-0.13457823,0.2789016,-0.06818183,-0.3300566,0.018475797,-0.04289012,0.22451597,0.33259633,0.28583306,0.12535222,-0.032344855,0.30761823,-0.09078467,-0.26003662,0.098274276,0.15451352,0.32879013,0.1678816,-0.21043667,-0.25236517,0.059145734,0.25302008,-0.2763727,-0.12966613
T5B 4H5,-0.17522198,-0.07239881,0.20427243,-0.059960738,-0.12571235,0.06484756,0.10689822,-0.033304945,-0.14009877,0.27829176,-0.07401997,-0.3276532,0.018961944,-0.037454348,0.2238467,0.32664868,0.28362238,0.12467563,-0.023853086,0.306886,-0.095724694,-0.26018402,0.10556938,0.15902114,0.32508945,0.16981278,-0.21216443,-0.25231573,0.062195264,0.2505437,-0.2742263,-0.13680686
T5B 4W4,-0.16771725,-0.086687505,0.2163059,-0.018307194,-0.13642144,0.07310925,0.08754049,-0.04690345,-0.12290265,0.27416295,-0.052577868,-0.3307371,0.01745126,-0.056611393,0.22167543,0.34279037,0.285323,0.12456458,-0.054433353,0.3064978,-0.07800436,-0.25827563,0.08138585,0.14226113,0.3340691,0.15950623,-0.2021865,-0.2463791,0.047808863,0.25557676,-0.2779235,-0.11050226
T5C 0A4,-0.16853946,-0.062106747,0.19356829,-0.07952201,-0.1205023,0.05734526,0.11129732,-0.027368134,-0.14407672,0.26881304,-0.08279592,-0.31828922,0.01978941,-0.026212972,0.21774977,0.30751386,0.2655915,0.11754941,-0.00978028,0.2983985,-0.09962705,-0.25788486,0.113320455,0.16444653,0.30908614,0.16573264,-0.20791186,-0.245076,0.0630823,0.23930214,-0.26047987,-0.14316547
T5C 2A7,-0.1711655,-0.06134582,0.1956603,-0.07936753,-0.12110492,0.057141762,0.112288006,-0.026860213,-0.14540175,0.27202427,-0.083932996,-0.31991586,0.019968655,-0.02560037,0.21972436,0.30909348,0.26929933,0.11924199,-0.0098972395,0.3004814,-0.10031178,-0.25885826,0.11436863,0.16561082,0.31133556,0.1678477,-0.20942785,-0.24799863,0.064540945,0.24193305,-0.26323158,-0.14494474
T5C 2R7,-0.18429254,-0.031748317,0.17457944,-0.14903182,-0.09934643,0.041704617,0.14190692,-0.0061681415,-0.18105128,0.27541533,-0.12266559,-0.30872124,0.024372512,0.008918699,0.22002532,0.27666587,0.26308107,0.11739154,0.03707368,0.30043948,-0.12612912,-0.26180273,0.16052453,0.19397393,0.2919355,0.18335944,-0.2221972,-0.25418568,0.084799856,0.23440173,-0.25786737,-0.1889253
T5C 3C8,-0.18100455,-0.03519426,0.17335942,-0.14595345,-0.09984359,0.04340255,0.13982603,-0.0078069936,-0.17765053,0.27218476,-0.1189643,-0.30798826,0.023679497,0.005850479,0.218342,0.2777505,0.26050246,0.116011955,0.03509961,0.29852206,-0.12469681,-0.26072416,0.15685745,0.19111247,0.2915544,0.18076962,-0.22055846,-0.25106817,0.082543515,0.23197204,-0.25589156,-0.18464574
T5E 0Y2,-0.17971075,-0.07006645,0.20773031,-0.060268342,-0.12661196,0.06379054,0.1085589,-0.03215358,-0.14280455,0.28363997,-0.076575235,-0.3300923,0.019472815,-0.035679545,0.22692196,0.3282716,0.28917485,0.1274482,-0.023913242,0.31033212,-0.09680978,-0.2618153,0.10775833,0.1614172,0.32815495,0.17316686,-0.2143932,-0.25725204,0.06461391,0.25503987,-0.2783488,-0.14045425
T5E 1J8,-0.17605567,-0.06804119,0.20812014,-0.055739373,-0.12734231,0.06294056,0.1040412,-0.033598825,-0.14106816,0.28036916,-0.07389101,-0.32649776,0.019763142,-0.03680658,0.2240859,0.3251683,0.28482646,0.12558176,-0.029046208,0.30776525,-0.09262101,-0.26071042,0.10489991,0.1592115,0.32568604,0.16834807,-0.20882812,-0.25424007,0.060667098,0.25443986,-0.2753898,-0.1368498
T5E 1K5,-0.1748082,-0.06687006,0.21061915,-0.050257042,-0.12878302,0.06259284,0.10086149,-0.03504872,-0.13958766,0.2804225,-0.07173743,-0.32573968,0.020028818,-0.03780732,0.22360972,0.325105,0.28457335,0.12538534,-0.0338025,0.3073801,-0.08944188,-0.26029024,0.1023621,0.15763693,0.32575387,0.16605264,-0.20575887,-0.25399214,0.058582067,0.2559769,-0.27509075,-0.13431805
T5E 1Y8,-0.18035485,-0.06742062,0.20745379,-0.06214188,-0.12567946,0.062659726,0.10902345,-0.03151684,-0.1445312,0.28409302,-0.07845731,-0.3290975,0.020064626,-0.03391618,0.22673383,0.32627577,0.2889906,0.12727882,-0.022814885,0.3102952,-0.09680534,-0.26186898,0.10999186,0.16270804,0.32695526,0.17324647,-0.21414891,-0.25790435,0.06521782,0.25548208,-0.27802697,-0.14270519
T5E 2H4,-0.18376802,-0.035333242,0.17849216,-0.13898706,-0.10234088,0.04382926,0.1379575,-0.009033255,-0.17705113,0.27622285,-0.11771995,-0.31079394,0.024011744,0.004308209,0.22057223,0.2818666,0.26569217,0.11842154,0.029868118,0.3015684,-0.12257153,-0.26175284,0.15477808,0.19047128,0.29565728,0.18192746,-0.22080618,-0.25448352,0.08227,0.2369026,-0.25994778,-0.18367146
T5E 2T2,-0.17913336,-0.07005094,0.20682605,-0.06120473,-0.1261584,0.06380968,0.10871597,-0.03207944,-0.1428183,0.28282055,-0.076671295,-0.32951355,0.019441951,-0.03550383,0.2264468,0.32758558,0.2882119,0.12694842,-0.023174971,0.30972818,-0.097016335,-0.26156402,0.10806672,0.1614126,0.3273831,0.17285177,-0.21422341,-0.25651228,0.064550124,0.2541383,-0.27760008,-0.1404524
T5E 4C1,-0.17609549,-0.07114872,0.20829315,-0.05430849,-0.12795681,0.06439803,0.10406443,-0.034180652,-0.13986081,0.2801931,-0.07229161,-0.3279479,0.019150808,-0.03870968,0.22450484,0.3278187,0.28573108,0.12610528,-0.02988889,0.3083031,-0.09313279,-0.26087588,0.10323401,0.1580742,0.32742435,0.16898727,-0.20988953,-0.25373858,0.06034422,0.25423825,-0.27650505,-0.13493142
T5E 4C2,-0.17568046,-0.07014917,0.20707875,-0.05685228,-0.12723602,0.06372416,0.104810625,-0.0333945,-0.14055768,0.27945018,-0.073325895,-0.3270993,0.019214455,-0.037542667,0.22397059,0.32599765,0.2842875,0.12555894,-0.028160527,0.30761904,-0.093861595,-0.26070845,0.104327545,0.15882522,0.32605022,0.16879097,-0.2097062,-0.2532444,0.060667038,0.2532019,-0.2752877,-0.13600554
T5E 4C3,-0.17568046,-0.07014917,0.20707875,-0.05685228,-0.12723602,0.06372416,0.104810625,-0.0333945,-0.14055768,0.27945018,-0.073325895,-0.3270993,0.019214455,-0.037542667,0.22397059,0.32599765,0.2842875,0.12555894,-0.028160527,0.30761904,-0.093861595,-0.26070845,0.104327545,0.15882522,0.32605022,0.16879097,-0.2097062,-0.2532444,0.060667038,0.2532019,-0.2752877,-0.13600554
T5E 4E2,-0.18072781,-0.06807527,0.20836733,-0.06063278,-0.12628484,0.06302241,0.108687915,-0.031853203,-0.14407234,0.28481776,-0.07781826,-0.3298031,0.019954082,-0.034615744,0.22725692,0.32752088,0.29009593,0.12776594,-0.023828752,0.31083143,-0.09649986,-0.26205778,0.10921447,0.16232455,0.3280042,0.173509,-0.2143562,-0.25844747,0.065144755,0.25627327,-0.27890843,-0.14211144
T5E 4G6,-0.18039772,-0.042377293,0.19154681,-0.10431982,-0.1106831,0.049811047,0.12140763,-0.019773524,-0.16582741,0.27791053,-0.10052658,-0.31307086,0.023720024,-0.010807317,0.22003841,0.2952937,0.27312565,0.12084216,0.0019837618,0.30364183,-0.10721103,-0.2607514,0.13712966,0.17826614,0.30598938,0.17349309,-0.21144933,-0.2543549,0.0714707,0.24644512,-0.2655114,-0.16638905
T5E 4H5,-0.1787661,-0.060928706,0.20194721,-0.07469332,-0.12208928,0.05851172,0.11278867,-0.02771568,-0.14878516,0.28069344,-0.084811844,-0.32451493,0.020794645,-0.026860002,0.2243358,0.31626964,0.28152597,0.12434701,-0.014089093,0.3070038,-0.100055724,-0.26117164,0.11647493,0.16694914,0.31924132,0.17270416,-0.21323496,-0.25563553,0.067001686,0.2506891,-0.27228317,-0.1484769
T5E 5P0,-0.17942646,-0.06588633,0.20592935,-0.06492217,-0.12488668,0.061596405,0.109625064,-0.030689806,-0.1451433,0.28273052,-0.07975477,-0.32771817,0.020219814,-0.032291096,0.22581501,0.32350725,0.28643912,0.1262479,-0.020816036,0.30908749,-0.09731128,-0.26152667,0.111171186,0.1635079,0.32465646,0.17262682,-0.21351154,-0.25690216,0.06534946,0.2538956,-0.27604634,-0.14368825
T5E 5R8,-0.18078652,-0.06782545,0.20760976,-0.06238976,-0.12578826,0.062785655,0.10953225,-0.031345967,-0.14456242,0.2845947,-0.078645766,-0.32967544,0.019951627,-0.033866,0.22721435,0.326857,0.28959358,0.1275586,-0.02234622,0.3106625,-0.0973238,-0.2620734,0.1100716,0.16288029,0.32738638,0.17395069,-0.21482438,-0.25828367,0.065661244,0.25568274,-0.278528,-0.14288251
